timestamp,from_bank,from_account,to_bank,to_account,amount_received,receiving_currency,amount_paid,payment_currency,payment_format
2021-08-24 23:52:36,Société Générale,YQGU45285754544096,"Reyes, Jones and Miller",OPNV41428066854050,2782.87,EUR,1592.99,GBP,INTERNAL
2021-09-05 13:48:46,Société Générale,YQWZ36703217467811,Ingram-Myers,JADG75356445149672,4527.38,USD,1137.51,GBP,INTERNAL
2024-10-30 19:36:34,Société Générale,ITHG71957077213644,Martin LLC,MCXE51780940927263,798.03,EUR,1181.86,USD,SEPA
2021-09-18 02:51:22,Société Générale,PBVO13720823141429,"Hernandez, Miller and Mclaughlin",LCUT60976641605066,661.65,GBP,4018.33,EUR,INTERNAL
2022-09-17 16:40:02,Société Générale,VRCJ72147004009926,Alexander LLC,JUPI58304952201039,2360.2,GBP,458.41,GBP,SEPA
2025-04-16 20:03:48,Société Générale,RTKR81606162922833,"Duncan, Lucas and Thompson",JORO28324696324808,1328.37,EUR,3655.39,USD,SWIFT
2023-09-11 19:17:48,Société Générale,SDRK29472830730839,"Villanueva, Olson and Reyes",LYKC49252090071588,1849.98,GBP,3311.82,EUR,SWIFT
2022-11-12 10:20:52,Société Générale,ADNT50146711793020,Garcia-Griffin,JPME23378526698293,3135.63,EUR,1657.15,USD,SWIFT
2024-11-29 07:19:48,Société Générale,BJPS76422272586084,Campbell-Farrell,CBJS38663925647061,3120.08,USD,3497.94,EUR,INTERNAL
2022-06-02 18:24:43,Société Générale,CJJN39367804368321,"Robbins, Hubbard and Joyce",SOHV28845723598328,2877.62,USD,4797.43,EUR,SEPA
2023-10-06 19:29:38,Société Générale,DELW04447091699747,Moody and Sons,RQFR38544976017376,1634.75,EUR,3589.78,GBP,SWIFT
2020-06-18 01:08:41,Société Générale,CSIA19864322689389,"Wallace, Hall and Hurst",RQSP00102246875010,1455.73,USD,758.1,GBP,SWIFT
2023-04-08 19:03:23,Société Générale,GLWB17839106356940,Olson-Smith,EKSX06714927761334,4401.64,USD,2282.25,USD,SWIFT
2025-05-14 07:27:09,Société Générale,QEXL91111988661480,Williams Inc,LFFR32821380188293,2803.19,EUR,3263.2,EUR,SWIFT
2023-08-25 02:05:59,Société Générale,SMNA37488356519626,Cummings-King,NSKI46852700974862,4307.7,EUR,4467.36,EUR,SWIFT
2020-03-04 00:56:45,Société Générale,THCC40122579636845,Marshall Ltd,BKAQ89694297842711,3694.37,GBP,474.67,EUR,SEPA
2024-05-20 23:26:32,Société Générale,TLPV01623464705326,"Duffy, Ward and Hahn",KYLZ67537784590520,4262.98,GBP,252.85,GBP,INTERNAL
2023-05-12 05:26:19,Société Générale,LDFL23833598719109,Frederick LLC,UGJL81255454430581,2085.16,GBP,1142.53,EUR,INTERNAL
2025-03-22 11:05:10,Société Générale,ZKBD69639953336476,Perry-Clark,BZXQ07494242920893,1377.02,GBP,2413.31,EUR,SWIFT
2021-04-28 15:12:51,Société Générale,XVTI54819190004872,Smith-Jones,MTEK05242395553710,2023.24,GBP,3692.81,USD,SEPA
2024-11-21 10:23:31,Société Générale,JBIY98938714767773,Fitzpatrick and Sons,UZHS48594292021756,2377.04,GBP,543.71,USD,INTERNAL
2020-05-21 07:00:38,Société Générale,SXZK99682567202662,"Stewart, Scott and Clarke",AZYW15243096729460,151.9,EUR,4255.11,GBP,INTERNAL
2025-01-12 09:08:38,Société Générale,TLAX19884458835541,Valdez-Shepherd,WOHC07548053408475,912.63,GBP,787.82,EUR,SEPA
2020-07-14 23:26:47,Société Générale,RGHY83130202166808,Sanford-Rogers,XCZL50082032782771,2875.15,GBP,3331.13,EUR,INTERNAL
2020-05-15 08:22:06,Société Générale,BOZI95692017671266,Boone LLC,QPMM26801159723098,3686.82,USD,298.06,USD,SEPA
2022-10-25 23:55:57,Société Générale,VONP13751874134270,Hernandez-Dominguez,ZBMP35584297601265,408.02,USD,1246.69,GBP,SEPA
2023-06-17 14:46:23,Société Générale,DAGR03459945015872,Fuller and Sons,WTFI45266200039133,2637.64,USD,2001.66,USD,SEPA
2025-03-11 21:31:56,Société Générale,CJPH98400307590912,"Snyder, Jackson and Porter",VRTK83643468761918,295.53,GBP,1687.95,GBP,INTERNAL
2020-12-31 14:27:54,Société Générale,UIPS71270243425345,Salas Ltd,JBEX05118160239317,3204.48,USD,4190.87,USD,INTERNAL
2021-05-10 15:05:33,Société Générale,XBUC43272040588557,"White, Garcia and Jackson",JSLW09616435942453,2767.32,EUR,1945.63,USD,SWIFT
2024-11-11 11:43:28,Société Générale,FACC86786330203737,Myers-Lozano,PFPY59500037246614,2979.63,EUR,2631.65,USD,SEPA
2022-09-25 06:25:11,Société Générale,WNBA27008771232185,"Miller, Day and Chambers",BGBE39503106147760,2630.22,USD,4104.46,USD,SWIFT
2023-06-09 09:37:28,Société Générale,WYSJ84983736126873,Johnson-Hall,QFOW36556005330638,3984.02,GBP,132.33,EUR,SWIFT
2024-04-01 08:30:32,Société Générale,YPKT77482153705940,Duffy-Gonzalez,FMDW34770322890414,911.47,EUR,2621.25,USD,SEPA
2023-12-12 21:44:23,Société Générale,KTQW62053461016766,Mcbride Ltd,AKXN46694316451558,836.18,EUR,1874.89,GBP,SEPA
2023-11-24 15:53:40,Société Générale,RHSG26289588452090,Smith-Young,ETKK38101205652871,3339.44,USD,4074.75,GBP,SEPA
2020-06-06 01:32:18,Société Générale,YMDC86443295047059,"Kelley, Rodriguez and Washington",SWFU73837486302770,2459.43,USD,2447.2,GBP,SEPA
2025-03-01 19:27:42,Société Générale,ONIH83345792047238,Thomas-Lang,PGDE97804086992757,3271.57,USD,209.99,EUR,SEPA
2025-02-23 09:03:10,Société Générale,BATD21526156542078,"Burke, Anderson and Henry",ZQOF56542848268295,2910.08,EUR,760.15,GBP,SEPA
2023-02-24 13:35:32,Société Générale,SZRG26416606338589,"Bauer, Snyder and Ball",JKUQ71608694278644,4464.91,EUR,373.97,USD,SEPA
2024-07-17 19:22:39,Société Générale,YXEI68410083808765,"Suarez, Carter and Roth",XFXI71326767284115,2631.54,USD,3036.85,GBP,INTERNAL
2024-05-10 00:53:38,Société Générale,DQKY22044354898953,Bailey PLC,SMYW56330100450597,191.24,GBP,3667.07,USD,SEPA
2020-05-01 03:16:06,Société Générale,HTTB05780948415131,Meyer-Davis,VCAU10727974700205,1161.31,GBP,4964.6,USD,SEPA
2022-09-30 11:37:09,Société Générale,HNJG22520362112975,Webb Group,BPCP73324956455689,1174.88,USD,3044.11,GBP,SEPA
2022-02-09 08:22:29,Société Générale,GLFR65141254770195,"Jones, Alexander and Compton",LOUJ13032760043093,3153.74,GBP,1396.15,GBP,INTERNAL
2022-07-30 16:24:45,Société Générale,XOYG46024363455941,"Hunt, Marshall and Mitchell",HPIP76850925961169,1779.09,USD,3023.01,EUR,SEPA
2021-02-22 18:23:43,Société Générale,HSTX83871504906561,"Sanchez, Wilson and Howard",IOVH61281316864719,1953.24,EUR,631.99,EUR,INTERNAL
2024-03-16 11:37:04,Société Générale,BFLO43967585801643,Blake-Cochran,ODGO82763022299889,4312.0,GBP,3453.4,EUR,INTERNAL
